transfer_id,client_id,asset_type,asset_name,ticker,quantity_requested,quantity_received,requested_value,settled_value,origin_custodian,destination_custodian,transfer_type,transfer_direction,request_date,expected_settlement_date,actual_settlement_date,current_stage,status,priority,responsible_team,documentation_complete,exception_flag,exception_type,lifecycle_status,sla_days,elapsed_days,sla_status,reconciliation_status,operational_risk,quantity_difference,quantity_reconciliation,value_difference,value_reconciliation,reconciliation_result,reconciliation_severity,risk_score,risk_drivers,final_risk_level
AT00410,CL48426,Funds,Emerging Markets Fund,EMF,4485,4485,841878.74,841878.74,Northern Trust,State Street,External,Outbound,2026-09-11,2026-09-12,2026-09-12,Completed,Exception,High,Reconciliation,False,True,Missing Documentation,Exception,5,8,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00411,CL63961,Bonds,Brazilian Government Bond,BRGOV,340,340,359504.06,359504.06,Northern Trust,Itaú Custódia,External,Outbound,2026-09-06,2026-09-08,,Registered,In Progress,Medium,Settlement,True,False,,In Transit,5,13,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00412,CL73470,Bonds,US Treasury 5Y,UST5Y,404,404,431917.51,431917.51,BNY Mellon,Northern Trust,External,Outbound,2026-08-11,2026-08-16,,Reconciliation,Exception,Medium,Settlement,True,True,Account Mismatch,Exception,5,39,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Account Mismatch,High
AT00413,CL31135,ETFs,SPDR S&P 500 ETF,SPY,347,347,207011.58,207011.58,Itaú Custódia,BNY Mellon,External,Outbound,2026-08-24,2026-08-26,2026-08-26,Completed,Completed,Medium,Settlement,True,False,,Completed,5,26,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00414,CL58878,Funds,Emerging Markets Fund,EMF,1381,1381,160272.97,160272.97,J.P. Morgan,BNY Mellon,External,Outbound,2026-08-10,2026-08-14,,Approval,Exception,Medium,Reconciliation,False,True,Settlement Delay,Exception,5,40,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Settlement Delay,High
AT00415,CL94835,Bonds,US Treasury 5Y,UST5Y,468,468,448327.82,448327.82,Itaú Custódia,BNY Mellon,External,Outbound,2026-09-14,2026-09-15,,Validation,In Progress,High,Transfers,True,False,,Pending Approval,5,5,Within SLA,Pending,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00416,CL50380,Equities,NVIDIA Corp.,NVDA,1815,1815,454998.2,454998.2,J.P. Morgan,Northern Trust,Internal,Inbound,2026-09-07,2026-09-12,2026-09-12,Completed,Completed,Low,Custody Operations,True,False,,Completed,2,12,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00417,CL98744,Equities,Alphabet Inc.,GOOGL,3241,3241,445645.66,445645.66,State Street,J.P. Morgan,External,Outbound,2026-08-10,2026-08-14,2026-08-14,Completed,Exception,High,Reconciliation,False,True,Missing Documentation,Exception,5,40,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00418,CL50381,Funds,Emerging Markets Fund,EMF,767,767,45118.87,45118.87,Northern Trust,Itaú Custódia,External,Outbound,2026-08-11,2026-08-15,,Sent to Custodian,In Progress,High,Transfers,True,False,,In Transit,5,39,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00419,CL28827,ETFs,Invesco QQQ,QQQ,3898,3898,2313893.09,2313893.09,Itaú Custódia,State Street,Internal,Outbound,2026-08-06,2026-08-07,2026-08-07,Completed,Completed,High,Custody Operations,True,False,,Completed,2,44,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00420,CL84437,ETFs,SPDR S&P 500 ETF,SPY,1533,1533,778390.02,778390.02,State Street,Itaú Custódia,Internal,Outbound,2026-09-07,2026-09-10,2026-09-11,Completed,Completed,Low,Settlement,True,False,,Completed,2,12,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00421,CL44429,Bonds,Brazilian Government Bond,BRGOV,437,437,448935.42,448935.42,J.P. Morgan,Northern Trust,External,Inbound,2026-09-01,2026-09-03,2026-09-03,Completed,Completed,Low,Reconciliation,True,False,,Completed,5,18,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00422,CL86161,Funds,Emerging Markets Fund,EMF,3622,3622,638566.8,638566.8,Northern Trust,J.P. Morgan,External,Inbound,2026-08-17,2026-08-19,2026-08-19,Completed,Completed,High,Settlement,True,False,,Completed,5,33,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00423,CL56843,ETFs,SPDR S&P 500 ETF,SPY,2243,2243,557699.29,557699.29,State Street,J.P. Morgan,External,Outbound,2026-09-03,2026-09-04,2026-09-04,Completed,Completed,High,Settlement,True,False,,Completed,5,16,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00424,CL81265,Bonds,US Treasury 5Y,UST5Y,433,433,462876.56,462876.56,State Street,Northern Trust,External,Inbound,2026-09-04,2026-09-09,2026-09-09,Completed,Exception,Medium,Reconciliation,False,True,Missing Documentation,Exception,5,15,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00425,CL58891,Funds,Global Fixed Income Fund,GIF,2837,2837,527010.56,527010.56,BNY Mellon,J.P. Morgan,Internal,Inbound,2026-09-02,2026-09-04,,Reconciliation,In Progress,High,Transfers,True,False,,Pending Reconciliation,2,17,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00426,CL64702,Funds,Global Equity Fund,GEF,1004,1004,168061.62,168061.62,J.P. Morgan,Itaú Custódia,External,Outbound,2026-09-14,2026-09-17,2026-09-18,Completed,Completed,High,Reconciliation,True,False,,Completed,5,5,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00427,CL32571,Bonds,US Treasury 10Y,UST10Y,391,391,415599.7,415599.7,BNY Mellon,State Street,Internal,Inbound,2026-08-20,2026-08-22,2026-08-22,Completed,Completed,Low,Transfers,True,False,,Completed,2,30,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00428,CL12464,Funds,Global Fixed Income Fund,GIF,398,398,22026.59,22026.59,J.P. Morgan,BNY Mellon,External,Inbound,2026-08-17,2026-08-18,2026-08-18,Completed,Completed,Low,Settlement,True,False,,Completed,5,33,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00429,CL87018,ETFs,SPDR S&P 500 ETF,SPY,2889,2889,190941.27,190941.27,BNY Mellon,Northern Trust,External,Outbound,2026-08-11,2026-08-16,,In Transit,In Progress,High,Transfers,True,False,,In Transit,5,39,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00430,CL22989,Equities,Alphabet Inc.,GOOGL,1787,1787,664969.93,664969.93,State Street,BNY Mellon,Internal,Inbound,2026-08-14,2026-08-19,,Sent to Custodian,In Progress,High,Settlement,True,False,,In Transit,2,36,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00431,CL67627,Equities,Microsoft Corp.,MSFT,2916,2916,1433463.34,1433463.34,Northern Trust,BNY Mellon,Internal,Outbound,2026-08-08,2026-08-11,2026-08-11,Completed,Completed,Medium,Reconciliation,True,False,,Completed,2,42,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00432,CL47784,Equities,Apple Inc.,AAPL,2697,2697,734044.54,734044.54,Northern Trust,State Street,External,Outbound,2026-09-13,2026-09-17,2026-09-18,Completed,Completed,Medium,Settlement,True,False,,Completed,5,6,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00433,CL19123,Funds,Emerging Markets Fund,EMF,3060,3060,159956.94,159956.94,Northern Trust,J.P. Morgan,External,Outbound,2026-09-03,2026-09-04,2026-09-05,Completed,Completed,High,Transfers,True,False,,Completed,5,16,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00434,CL32114,Equities,Amazon.com Inc.,AMZN,1640,1640,331910.15,331910.15,Itaú Custódia,Northern Trust,Internal,Inbound,2026-08-28,2026-09-01,2026-09-01,Completed,Completed,High,Custody Operations,True,False,,Completed,2,22,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00435,CL56674,Funds,Emerging Markets Fund,EMF,4991,4991,953405.71,953405.71,Northern Trust,State Street,Internal,Outbound,2026-08-07,2026-08-08,2026-08-09,Completed,Completed,Low,Transfers,True,False,,Completed,2,43,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00436,CL23055,Equities,Apple Inc.,AAPL,4090,4090,1452556.74,1452556.74,BNY Mellon,Itaú Custódia,External,Inbound,2026-08-20,2026-08-25,2026-08-25,Completed,Completed,High,Custody Operations,True,False,,Completed,5,30,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00437,CL71082,ETFs,Invesco QQQ,QQQ,4088,4088,1306678.91,1306678.91,State Street,Northern Trust,Internal,Inbound,2026-08-28,2026-08-29,2026-08-29,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,22,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00438,CL14716,Equities,Microsoft Corp.,MSFT,4570,4570,1584578.78,1584578.78,State Street,BNY Mellon,External,Outbound,2026-08-09,2026-08-12,,Sent to Custodian,In Progress,High,Custody Operations,True,False,,In Transit,5,41,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00439,CL96517,Funds,Global Fixed Income Fund,GIF,4655,4655,808961.1,808961.1,Itaú Custódia,J.P. Morgan,External,Outbound,2026-09-01,2026-09-06,,Reconciliation,Exception,High,Transfers,True,True,Custodian Rejection,Exception,5,18,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Custodian Rejection | High Priority,Critical
AT00440,CL13689,Equities,Microsoft Corp.,MSFT,3011,3011,623260.6,623260.6,Itaú Custódia,J.P. Morgan,External,Outbound,2026-08-07,2026-08-11,2026-08-11,Completed,Completed,Low,Settlement,True,False,,Completed,5,43,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00441,CL42455,ETFs,iShares MSCI Brazil ETF,EWZ,2566,2566,964539.94,964539.94,J.P. Morgan,Northern Trust,Internal,Outbound,2026-08-11,2026-08-12,2026-08-12,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,39,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00442,CL44946,Equities,NVIDIA Corp.,NVDA,4826,4826,289590.9,289590.9,State Street,Itaú Custódia,External,Outbound,2026-09-06,2026-09-07,,Validation,In Progress,Low,Reconciliation,True,False,,Pending Approval,5,13,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00443,CL75107,Bonds,US Treasury 10Y,UST10Y,324,324,311008.95,311008.95,Northern Trust,BNY Mellon,External,Inbound,2026-09-04,2026-09-06,2026-09-06,Completed,Completed,High,Custody Operations,True,False,,Completed,5,15,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00444,CL39607,Equities,Alphabet Inc.,GOOGL,786,786,248642.53,248642.53,State Street,J.P. Morgan,External,Outbound,2026-08-14,2026-08-17,,Settlement,In Progress,High,Reconciliation,True,False,,Pending Settlement,5,36,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00445,CL66742,Bonds,US Treasury 10Y,UST10Y,222,222,217662.16,217662.16,Itaú Custódia,Northern Trust,Internal,Inbound,2026-09-10,2026-09-15,,In Transit,In Progress,High,Custody Operations,True,False,,In Transit,2,9,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00446,CL45118,Funds,Emerging Markets Fund,EMF,540,540,61564.6,61564.6,State Street,Itaú Custódia,Internal,Inbound,2026-08-10,2026-08-13,,Sent to Custodian,In Progress,Low,Settlement,True,False,,In Transit,2,40,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00447,CL64059,Bonds,US Treasury 5Y,UST5Y,340,340,316919.73,316919.73,Itaú Custódia,BNY Mellon,External,Inbound,2026-08-08,2026-08-10,2026-08-10,Completed,Completed,Medium,Custody Operations,True,False,,Completed,5,42,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00448,CL73620,Funds,Global Fixed Income Fund,GIF,353,353,19894.48,19894.48,State Street,BNY Mellon,Internal,Outbound,2026-08-18,2026-08-23,2026-08-23,Completed,Completed,Medium,Transfers,True,False,,Completed,2,32,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00449,CL17251,Equities,Amazon.com Inc.,AMZN,4938,4938,909039.52,909039.52,J.P. Morgan,Itaú Custódia,External,Inbound,2026-08-26,2026-08-28,2026-08-28,Completed,Completed,High,Reconciliation,True,False,,Completed,5,24,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00450,CL75070,Equities,Microsoft Corp.,MSFT,4923,4923,517035.98,517035.98,State Street,Northern Trust,External,Inbound,2026-08-28,2026-08-30,2026-08-30,Completed,Completed,Medium,Custody Operations,True,False,,Completed,5,22,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00451,CL63526,Bonds,Brazilian Government Bond,BRGOV,38,38,37926.73,37926.73,State Street,J.P. Morgan,External,Outbound,2026-08-31,2026-09-02,,Approval,Exception,High,Reconciliation,True,True,Settlement Delay,Exception,5,19,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Settlement Delay | High Priority,Critical
AT00452,CL12762,Equities,Apple Inc.,AAPL,1973,1973,323260.86,323260.86,Northern Trust,State Street,External,Inbound,2026-09-04,2026-09-06,,Sent to Custodian,Exception,High,Reconciliation,False,True,Missing Documentation,Exception,5,15,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00453,CL49438,Equities,Microsoft Corp.,MSFT,2446,2446,353872.41,353872.41,BNY Mellon,Itaú Custódia,External,Outbound,2026-08-03,2026-08-06,,Reconciliation,In Progress,Medium,Custody Operations,True,False,,Pending Reconciliation,5,47,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00454,CL64127,Bonds,Brazilian Government Bond,BRGOV,226,226,243029.61,243029.61,J.P. Morgan,State Street,External,Inbound,2026-08-23,2026-08-27,2026-08-27,Completed,Completed,Low,Transfers,True,False,,Completed,5,27,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00455,CL94066,ETFs,iShares MSCI Brazil ETF,EWZ,3642,3642,1766590.8,1766590.8,BNY Mellon,J.P. Morgan,External,Inbound,2026-09-10,2026-09-13,2026-09-13,Completed,Completed,Low,Settlement,True,False,,Completed,5,9,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00456,CL87858,Funds,Global Fixed Income Fund,GIF,3748,3748,397684.49,397684.49,BNY Mellon,Northern Trust,Internal,Outbound,2026-08-19,2026-08-21,2026-08-21,Completed,Completed,Medium,Settlement,True,False,,Completed,2,31,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00457,CL12717,Equities,Alphabet Inc.,GOOGL,1883,1883,862564.92,862564.92,Northern Trust,BNY Mellon,External,Inbound,2026-08-04,2026-08-08,2026-08-08,Completed,Completed,Medium,Settlement,True,False,,Completed,5,46,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00458,CL84349,Equities,Apple Inc.,AAPL,4317,4317,1061211.12,1061211.12,Northern Trust,Itaú Custódia,Internal,Inbound,2026-09-15,2026-09-17,2026-09-17,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,4,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00459,CL27065,Funds,Global Equity Fund,GEF,4965,4965,291951.87,291951.87,State Street,BNY Mellon,External,Inbound,2026-08-27,2026-08-29,2026-08-29,Completed,Completed,Medium,Settlement,True,False,,Completed,5,23,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00460,CL58449,Funds,Global Equity Fund,GEF,134,134,13989.42,13989.42,State Street,Itaú Custódia,Internal,Outbound,2026-09-15,2026-09-19,,Registered,Exception,Medium,Transfers,False,True,Missing Documentation,Exception,2,4,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00461,CL16830,Bonds,US Treasury 10Y,UST10Y,251,251,271492.97,271492.97,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-09-02,2026-09-07,2026-09-08,Completed,Completed,Low,Transfers,True,False,,Completed,2,17,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00462,CL86085,ETFs,Invesco QQQ,QQQ,1401,1401,458212.04,458212.04,State Street,Itaú Custódia,Internal,Inbound,2026-08-21,2026-08-26,2026-08-26,Completed,Completed,Low,Settlement,True,False,,Completed,2,29,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00463,CL75432,Bonds,Brazilian Government Bond,BRGOV,194,194,210538.0,210538.0,State Street,Northern Trust,External,Outbound,2026-08-28,2026-08-30,2026-08-31,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,22,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00464,CL16975,ETFs,SPDR S&P 500 ETF,SPY,457,457,80625.45,80625.45,J.P. Morgan,Itaú Custódia,External,Inbound,2026-09-15,2026-09-19,2026-09-20,Completed,Exception,High,Custody Operations,False,True,Missing Documentation,Exception,5,4,Within SLA,Pending,High,0,Matched,0.0,Matched,Matched,,40,Missing Documentation | High Priority,Medium
AT00465,CL69999,Funds,Global Equity Fund,GEF,1262,1262,53329.3,53329.3,J.P. Morgan,State Street,External,Inbound,2026-08-11,2026-08-16,,In Transit,In Progress,High,Settlement,True,False,,In Transit,5,39,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00466,CL86486,Equities,Alphabet Inc.,GOOGL,4685,4685,614934.27,614934.27,J.P. Morgan,State Street,External,Inbound,2026-08-22,2026-08-23,2026-08-23,Completed,Completed,High,Transfers,True,False,,Completed,5,28,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00467,CL52406,ETFs,SPDR S&P 500 ETF,SPY,674,674,204308.44,204308.44,Northern Trust,Itaú Custódia,External,Inbound,2026-08-22,2026-08-23,2026-08-24,Completed,Completed,High,Settlement,True,False,,Completed,5,28,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00468,CL37704,Equities,Amazon.com Inc.,AMZN,2657,2657,1087154.43,1087154.43,J.P. Morgan,Itaú Custódia,Internal,Outbound,2026-08-17,2026-08-19,2026-08-20,Completed,Completed,Low,Settlement,True,False,,Completed,2,33,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00469,CL60921,Funds,Global Fixed Income Fund,GIF,1312,1312,54721.36,54721.36,Northern Trust,Itaú Custódia,External,Inbound,2026-08-23,2026-08-24,,In Transit,In Progress,Medium,Custody Operations,True,False,,In Transit,5,27,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00470,CL72447,Bonds,Brazilian Government Bond,BRGOV,317,317,312122.67,312122.67,Northern Trust,State Street,Internal,Outbound,2026-09-10,2026-09-14,2026-09-14,Completed,Completed,High,Settlement,True,False,,Completed,2,9,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00471,CL94883,ETFs,Invesco QQQ,QQQ,4329,4329,1715399.89,1715399.89,Itaú Custódia,J.P. Morgan,External,Outbound,2026-08-28,2026-08-29,,Settlement,Exception,Medium,Reconciliation,True,True,Account Mismatch,Exception,5,22,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Account Mismatch,High
AT00472,CL42591,Funds,Global Fixed Income Fund,GIF,4707,4707,134578.26,134578.26,J.P. Morgan,BNY Mellon,Internal,Outbound,2026-08-27,2026-08-28,2026-08-28,Completed,Completed,High,Transfers,True,False,,Completed,2,23,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00473,CL75987,Equities,Apple Inc.,AAPL,3801,3801,497165.05,497165.05,BNY Mellon,Itaú Custódia,Internal,Inbound,2026-08-27,2026-08-30,2026-08-31,Completed,Completed,Medium,Reconciliation,True,False,,Completed,2,23,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00474,CL54739,ETFs,SPDR S&P 500 ETF,SPY,1526,1526,141950.49,141950.49,Itaú Custódia,State Street,Internal,Outbound,2026-09-04,2026-09-05,2026-09-05,Completed,Exception,Medium,Custody Operations,False,True,Missing Documentation,Exception,2,15,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00475,CL70314,Funds,Emerging Markets Fund,EMF,4980,4980,750306.98,750306.98,State Street,Northern Trust,External,Outbound,2026-08-06,2026-08-08,2026-08-08,Completed,Completed,Low,Settlement,True,False,,Completed,5,44,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00476,CL13514,ETFs,Invesco QQQ,QQQ,1199,1199,488420.93,488420.93,Northern Trust,BNY Mellon,Internal,Outbound,2026-08-30,2026-09-01,2026-09-01,Completed,Completed,Low,Custody Operations,True,False,,Completed,2,20,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00477,CL73576,Funds,Global Equity Fund,GEF,3732,3732,467771.6,467771.6,BNY Mellon,Northern Trust,External,Inbound,2026-08-22,2026-08-23,2026-08-24,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,28,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00478,CL14851,Funds,Global Fixed Income Fund,GIF,4032,4032,453213.05,453213.05,Itaú Custódia,Northern Trust,Internal,Inbound,2026-09-03,2026-09-04,2026-09-04,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,16,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00479,CL72041,Equities,NVIDIA Corp.,NVDA,2850,2850,717477.32,717477.32,Northern Trust,J.P. Morgan,Internal,Outbound,2026-08-13,2026-08-17,2026-08-17,Completed,Completed,High,Reconciliation,True,False,,Completed,2,37,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00480,CL88918,Funds,Global Equity Fund,GEF,2453,2453,368291.21,368291.21,Northern Trust,Itaú Custódia,External,Outbound,2026-08-11,2026-08-16,2026-08-16,Completed,Completed,Low,Settlement,True,False,,Completed,5,39,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00481,CL36146,ETFs,iShares MSCI Brazil ETF,EWZ,4041,4041,426313.58,426313.58,Northern Trust,Itaú Custódia,External,Inbound,2026-08-14,2026-08-19,2026-08-19,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,36,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00482,CL98726,ETFs,SPDR S&P 500 ETF,SPY,4134,4134,279390.21,279390.21,J.P. Morgan,Northern Trust,External,Inbound,2026-09-09,2026-09-11,2026-09-11,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,10,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00483,CL16117,Bonds,US Treasury 10Y,UST10Y,446,446,462960.09,462960.09,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-08-30,2026-08-31,,Reconciliation,Exception,Medium,Transfers,False,True,Missing Documentation,Exception,2,20,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00484,CL76493,Equities,Microsoft Corp.,MSFT,977,977,431727.76,431727.76,State Street,BNY Mellon,External,Outbound,2026-09-02,2026-09-06,,Validation,In Progress,Medium,Reconciliation,True,False,,Pending Approval,5,17,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00485,CL28058,Equities,Microsoft Corp.,MSFT,3607,3607,1754215.76,1754215.76,J.P. Morgan,State Street,External,Outbound,2026-08-19,2026-08-24,2026-08-24,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,31,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00486,CL92502,ETFs,SPDR S&P 500 ETF,SPY,4348,4348,1225906.49,1225906.49,BNY Mellon,State Street,External,Outbound,2026-08-27,2026-08-31,,Reconciliation,Exception,High,Custody Operations,True,True,Custodian Rejection,Exception,5,23,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Custodian Rejection | High Priority,Critical
AT00487,CL29082,Equities,Alphabet Inc.,GOOGL,580,580,51127.11,51127.11,State Street,Itaú Custódia,Internal,Outbound,2026-08-04,2026-08-08,,Settlement,In Progress,Low,Transfers,True,False,,Pending Settlement,2,46,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00488,CL92786,Bonds,US Treasury 5Y,UST5Y,215,215,231588.66,231588.66,Itaú Custódia,State Street,External,Outbound,2026-08-01,2026-08-04,,Reconciliation,Exception,High,Custody Operations,True,True,Settlement Delay,Exception,5,49,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Settlement Delay | High Priority,Critical
AT00489,CL94394,ETFs,iShares MSCI Brazil ETF,EWZ,3632,3632,1574868.0,1574868.0,Northern Trust,BNY Mellon,External,Inbound,2026-08-03,2026-08-08,2026-08-08,Completed,Completed,High,Reconciliation,True,False,,Completed,5,47,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00490,CL38014,Equities,Alphabet Inc.,GOOGL,4530,4530,863026.55,863026.55,State Street,BNY Mellon,Internal,Inbound,2026-09-04,2026-09-09,2026-09-09,Completed,Completed,High,Transfers,True,False,,Completed,2,15,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00491,CL17857,Bonds,US Treasury 5Y,UST5Y,331,331,331496.46,331496.46,J.P. Morgan,BNY Mellon,Internal,Outbound,2026-08-20,2026-08-25,,Sent to Custodian,In Progress,Low,Settlement,True,False,,In Transit,2,30,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
